#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       54577     2.91328     2.95022 0.000202408
       54578     2.91308     2.95022 0.000202405
       54579     2.91302     2.95022 0.000202402
       54580     2.91311     2.95022   0.0002024
       54581     2.91337     2.95022 0.000202397
       54582     2.91379     2.95022 0.000202395
       54583     2.91439     2.95022 0.000202392
       54584     2.91517     2.95022 0.000202389
       54585     2.91614     2.95022 0.000202387
       54586      2.9173     2.95022 0.000202384
       54587     2.91864     2.95022 0.000202381
       54588     2.92016     2.95022 0.000202378
       54589     2.92186     2.95022 0.000202375
       54590     2.92373     2.95022 0.000202372
       54591     2.92576     2.95022 0.000202369
       54592     2.92793     2.95022 0.000202365
       54593     2.93024     2.95022 0.000202362
       54594     2.93266     2.95021 0.000202358
       54595     2.93518     2.95021 0.000202355
       54596     2.93779     2.95021 0.000202351
       54597     2.94046     2.95021 0.000202348
       54598     2.94318     2.95021 0.000202344
       54599     2.94593     2.95021  0.00020234
       54600     2.94869     2.95021 0.000202337
       54601     2.95145     2.95021 0.000202333
       54602     2.95419     2.95021 0.000202329
       54603     2.95691     2.95021 0.000202326
       54604     2.95958     2.95021 0.000202322
       54605     2.96219     2.95021 0.000202318
       54606     2.96475     2.95021 0.000202315
       54607     2.96723     2.95022 0.000202311
       54608     2.96963     2.95022 0.000202308
       54609     2.97195     2.95022 0.000202305
       54610     2.97418     2.95022 0.000202301
       54611     2.97633     2.95022 0.000202298
       54612     2.97838     2.95022 0.000202295
       54613     2.98033     2.95022 0.000202292
       54614      2.9822     2.95022 0.000202289
       54615     2.98397     2.95022 0.000202287
       54616     2.98565     2.95022 0.000202284
       54617     2.98724     2.95022 0.000202282
       54618     2.98874     2.95022 0.000202279
       54619     2.99016     2.95022 0.000202277
       54620      2.9915     2.95022 0.000202274
       54621     2.99276     2.95022 0.000202272
       54622     2.99394     2.95022  0.00020227
       54623     2.99506     2.95023 0.000202268
       54624      2.9961     2.95023 0.000202266
       54625     2.99708     2.95023 0.000202264
       54626       2.998     2.95023 0.000202262
       54627     2.99886     2.95023 0.000202261
       54628     2.99966     2.95023 0.000202259
       54629     3.00041     2.95023 0.000202257
       54630     3.00111     2.95023 0.000202256
       54631     3.00176     2.95023 0.000202254
       54632     3.00237     2.95023 0.000202253
       54633     3.00293     2.95023 0.000202251
       54634     3.00346     2.95024  0.00020225
       54635     3.00394     2.95024 0.000202249
       54636     3.00439     2.95024 0.000202247
       54637     3.00481     2.95024 0.000202246
       54638     3.00519     2.95024 0.000202245
       54639     3.00553     2.95024 0.000202244
       54640     3.00585     2.95024 0.000202243
       54641     3.00614     2.95024 0.000202242
       54642     3.00639     2.95024  0.00020224
       54643     3.00662     2.95024 0.000202239
       54644     3.00682     2.95025 0.000202238
       54645     3.00699     2.95025 0.000202237
       54646     3.00714     2.95025 0.000202236
       54647     3.00726     2.95025 0.000202235
       54648     3.00736     2.95025 0.000202234
       54649     3.00743     2.95025 0.000202233
       54650     3.00748     2.95025 0.000202232
       54651      3.0075     2.95025 0.000202231
       54652      3.0075     2.95025  0.00020223
       54653     3.00747     2.95025 0.000202229
       54654     3.00743     2.95026 0.000202228
       54655     3.00736     2.95026 0.000202227
       54656     3.00726     2.95026 0.000202226
       54657     3.00715     2.95026 0.000202225
       54658     3.00702     2.95026 0.000202224
       54659     3.00686     2.95026 0.000202223
       54660     3.00669     2.95026 0.000202222
       54661      3.0065     2.95026 0.000202221
       54662     3.00629     2.95026  0.00020222
       54663     3.00606     2.95027 0.000202219
       54664     3.00581     2.95027 0.000202218
       54665     3.00555     2.95027 0.000202217
       54666     3.00526     2.95027 0.000202215
       54667     3.00497     2.95027 0.000202214
       54668     3.00466     2.95027 0.000202213
       54669     3.00433     2.95027 0.000202212
       54670     3.00399     2.95027  0.00020221
       54671     3.00363     2.95027 0.000202209
       54672     3.00326     2.95027 0.000202208
       54673     3.00288     2.95027 0.000202206
       54674     3.00248     2.95028 0.000202205
       54675     3.00206     2.95028 0.000202203
       54676     3.00163     2.95028 0.000202202
       54677     3.00118     2.95028   0.0002022
       54678     3.00072     2.95028 0.000202199
       54679     3.00024     2.95028 0.000202197
       54680     2.99974     2.95028 0.000202195
       54681     2.99923     2.95028 0.000202194
       54682     2.99869     2.95028 0.000202192
       54683     2.99812     2.95028  0.00020219
       54684     2.99754     2.95028 0.000202188
       54685     2.99693     2.95029 0.000202186
       54686     2.99629     2.95029 0.000202184
       54687     2.99562     2.95029 0.000202182
       54688     2.99492     2.95029  0.00020218
       54689     2.99419     2.95029 0.000202178
       54690     2.99342     2.95029 0.000202176
       54691     2.99261     2.95029 0.000202174
       54692     2.99177     2.95029 0.000202171
       54693     2.99088     2.95029 0.000202169
       54694     2.98995     2.95029 0.000202167
       54695     2.98897     2.95029 0.000202164
       54696     2.98795     2.95029 0.000202162
       54697     2.98687     2.95029 0.000202159
       54698     2.98575      2.9503 0.000202157
       54699     2.98457      2.9503 0.000202154
       54700     2.98333      2.9503 0.000202151
       54701     2.98203      2.9503 0.000202148
       54702     2.98068      2.9503 0.000202145
       54703     2.97926      2.9503 0.000202142
       54704     2.97777      2.9503 0.000202139
       54705     2.97623      2.9503 0.000202136
       54706     2.97461      2.9503 0.000202133
       54707     2.97292      2.9503  0.00020213
       54708     2.97116      2.9503 0.000202126
       54709     2.96933      2.9503 0.000202123
       54710     2.96742      2.9503 0.000202119
       54711     2.96544      2.9503 0.000202116
       54712     2.96338      2.9503 0.000202112
       54713     2.96124      2.9503 0.000202109
       54714     2.95903      2.9503 0.000202105
       54715     2.95674      2.9503 0.000202101
       54716     2.95438      2.9503 0.000202098
       54717     2.95195      2.9503 0.000202094
       54718     2.94946      2.9503  0.00020209
       54719      2.9469      2.9503 0.000202087
       54720     2.94429      2.9503 0.000202083
       54721     2.94164      2.9503 0.000202079
       54722     2.93895      2.9503 0.000202076
       54723     2.93624      2.9503 0.000202072
       54724     2.93353      2.9503 0.000202069
       54725     2.93082      2.9503 0.000202065
       54726     2.92814      2.9503 0.000202062
       54727     2.92551      2.9503 0.000202059
       54728     2.92295      2.9503 0.000202056
       54729     2.92047      2.9503 0.000202053
       54730     2.91811      2.9503  0.00020205
       54731     2.91588      2.9503 0.000202047
       54732      2.9138      2.9503 0.000202045
       54733      2.9119      2.9503 0.000202042
       54734     2.91019      2.9503  0.00020204
       54735     2.90869      2.9503 0.000202038
       54736     2.90742     2.95029 0.000202035
       54737     2.90638     2.95029 0.000202033
       54738     2.90558     2.95029 0.000202031
       54739     2.90503     2.95029 0.000202029
       54740     2.90472     2.95029 0.000202027
       54741     2.90466     2.95029 0.000202025
       54742     2.90483     2.95029 0.000202023
       54743     2.90522     2.95029 0.000202021
       54744     2.90582     2.95029 0.000202019
       54745     2.90662     2.95029 0.000202017
       54746     2.90759     2.95029 0.000202015
       54747     2.90872     2.95029 0.000202013
       54748     2.90998     2.95028  0.00020201
       54749     2.91137     2.95028 0.000202008
       54750     2.91285     2.95028 0.000202005
       54751     2.91441     2.95028 0.000202003
       54752     2.91603     2.95028    0.000202
       54753      2.9177     2.95028 0.000201997
       54754     2.91941     2.95028 0.000201994
       54755     2.92114     2.95028 0.000201991
       54756     2.92288     2.95028 0.000201988
       54757     2.92462     2.95028 0.000201985
       54758     2.92637     2.95028 0.000201982
       54759      2.9281     2.95028 0.000201979
       54760     2.92983     2.95028 0.000201975
       54761     2.93155     2.95028 0.000201972
       54762     2.93325     2.95028 0.000201969
       54763     2.93493     2.95028 0.000201965
       54764     2.93661     2.95028 0.000201961
       54765     2.93826     2.95028 0.000201958
       54766      2.9399     2.95028 0.000201954
       54767     2.94153     2.95028 0.000201951
       54768     2.94314     2.95028 0.000201947
       54769     2.94474     2.95028 0.000201943
       54770     2.94631     2.95028  0.00020194
       54771     2.94787     2.95028 0.000201936
       54772      2.9494     2.95028 0.000201932
       54773     2.95091     2.95028 0.000201929
       54774     2.95239     2.95028 0.000201925
       54775     2.95384     2.95028 0.000201921
       54776     2.95525     2.95028 0.000201918
       54777     2.95663     2.95028 0.000201914
       54778     2.95796     2.95028  0.00020191
       54779     2.95923     2.95028 0.000201907
       54780     2.96046     2.95028 0.000201903
       54781     2.96163     2.95028   0.0002019
       54782     2.96273     2.95028 0.000201896
       54783     2.96377     2.95028 0.000201892
       54784     2.96474     2.95028 0.000201889
       54785     2.96564     2.95028 0.000201885
       54786     2.96647     2.95028 0.000201882
       54787     2.96722     2.95028 0.000201879
       54788     2.96788     2.95028 0.000201875
       54789     2.96847     2.95028 0.000201872
       54790     2.96898     2.95028 0.000201868
       54791     2.96941     2.95028 0.000201865
       54792     2.96976     2.95028 0.000201862
       54793     2.97002     2.95028 0.000201858
       54794     2.97021     2.95028 0.000201855
       54795     2.97032     2.95028 0.000201851
       54796     2.97035     2.95028 0.000201848
       54797      2.9703     2.95028 0.000201845
