#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       74084     2.00546     1.96458 9.84046e-05
       74085     2.00504     1.96459 9.84048e-05
       74086     2.00459     1.96459  9.8405e-05
       74087     2.00411     1.96459 9.84051e-05
       74088     2.00361     1.96459 9.84052e-05
       74089     2.00309     1.96459 9.84052e-05
       74090     2.00256     1.96459 9.84052e-05
       74091     2.00201     1.96459 9.84052e-05
       74092     2.00144     1.96459 9.84051e-05
       74093     2.00087     1.96459  9.8405e-05
       74094     2.00028     1.96459 9.84049e-05
       74095     1.99969     1.96459 9.84047e-05
       74096      1.9991     1.96459 9.84045e-05
       74097     1.99851     1.96459 9.84042e-05
       74098     1.99791     1.96459 9.84039e-05
       74099     1.99732     1.96459 9.84036e-05
       74100     1.99674     1.96459 9.84032e-05
       74101     1.99617     1.96459 9.84028e-05
       74102      1.9956     1.96459 9.84023e-05
       74103     1.99505     1.96459 9.84019e-05
       74104     1.99451     1.96459 9.84014e-05
       74105     1.99398     1.96459 9.84008e-05
       74106     1.99347     1.96459 9.84003e-05
       74107     1.99298      1.9646 9.83997e-05
       74108      1.9925      1.9646 9.83991e-05
       74109     1.99204      1.9646 9.83985e-05
       74110      1.9916      1.9646 9.83978e-05
       74111     1.99118      1.9646 9.83971e-05
       74112     1.99077      1.9646 9.83964e-05
       74113     1.99038      1.9646 9.83957e-05
       74114        1.99      1.9646  9.8395e-05
       74115     1.98964      1.9646 9.83943e-05
       74116     1.98928      1.9646 9.83935e-05
       74117     1.98894      1.9646 9.83927e-05
       74118      1.9886      1.9646 9.83919e-05
       74119     1.98826      1.9646 9.83911e-05
       74120     1.98793      1.9646 9.83903e-05
       74121      1.9876      1.9646 9.83894e-05
       74122     1.98726      1.9646 9.83886e-05
       74123     1.98691      1.9646 9.83877e-05
       74124     1.98656      1.9646 9.83868e-05
       74125     1.98619      1.9646  9.8386e-05
       74126     1.98581      1.9646  9.8385e-05
       74127     1.98542      1.9646 9.83841e-05
       74128     1.98501      1.9646 9.83832e-05
       74129     1.98458      1.9646 9.83822e-05
       74130     1.98413      1.9646 9.83812e-05
       74131     1.98365      1.9646 9.83802e-05
       74132     1.98316      1.9646 9.83792e-05
       74133     1.98264      1.9646 9.83782e-05
       74134     1.98211      1.9646 9.83772e-05
       74135     1.98155      1.9646 9.83761e-05
       74136     1.98096      1.9646  9.8375e-05
       74137     1.98036      1.9646 9.83739e-05
       74138     1.97975      1.9646 9.83728e-05
       74139     1.97912      1.9646 9.83717e-05
       74140     1.97847      1.9646 9.83705e-05
       74141     1.97782     1.96461 9.83694e-05
       74142     1.97716     1.96461 9.83682e-05
       74143      1.9765     1.96461  9.8367e-05
       74144     1.97585     1.96461 9.83658e-05
       74145      1.9752     1.96461 9.83646e-05
       74146     1.97456     1.96461 9.83633e-05
       74147     1.97394     1.96461 9.83621e-05
       74148     1.97335     1.96461 9.83608e-05
       74149     1.97278     1.96461 9.83596e-05
       74150     1.97225     1.96461 9.83583e-05
       74151     1.97176     1.96461  9.8357e-05
       74152     1.97131     1.96461 9.83557e-05
       74153     1.97091     1.96461 9.83544e-05
       74154     1.97056     1.96461 9.83531e-05
       74155     1.97028     1.96461 9.83518e-05
       74156     1.97005     1.96461 9.83505e-05
       74157     1.96989     1.96461 9.83492e-05
       74158      1.9698     1.96461 9.83479e-05
       74159     1.96977     1.96461 9.83466e-05
       74160     1.96981     1.96461 9.83453e-05
       74161     1.96992     1.96461  9.8344e-05
       74162      1.9701     1.96461 9.83427e-05
       74163     1.97034     1.96461 9.83414e-05
       74164     1.97064     1.96461 9.83402e-05
       74165       1.971     1.96461 9.83389e-05
       74166     1.97142     1.96461 9.83376e-05
       74167     1.97188     1.96461 9.83363e-05
       74168     1.97239     1.96461  9.8335e-05
       74169     1.97293     1.96461 9.83338e-05
       74170      1.9735     1.96461 9.83325e-05
       74171      1.9741     1.96461 9.83313e-05
       74172     1.97472     1.96461   9.833e-05
       74173     1.97535     1.96461 9.83288e-05
       74174     1.97598     1.96461 9.83276e-05
       74175     1.97661     1.96461 9.83264e-05
       74176     1.97724     1.96461 9.83253e-05
       74177     1.97785     1.96461 9.83241e-05
       74178     1.97845     1.96461 9.83229e-05
       74179     1.97902     1.96461 9.83218e-05
       74180     1.97957     1.96461 9.83207e-05
       74181     1.98009     1.96461 9.83196e-05
       74182     1.98057     1.96461 9.83185e-05
       74183     1.98102     1.96461 9.83174e-05
       74184     1.98144     1.96461 9.83164e-05
       74185     1.98182     1.96461 9.83153e-05
       74186     1.98216     1.96461 9.83143e-05
       74187     1.98246     1.96461 9.83132e-05
       74188     1.98273     1.96461 9.83122e-05
       74189     1.98295     1.96461 9.83112e-05
       74190     1.98315     1.96461 9.83102e-05
       74191     1.98331     1.96461 9.83092e-05
       74192     1.98344     1.96461 9.83082e-05
       74193     1.98354     1.96461 9.83072e-05
       74194     1.98361     1.96461 9.83062e-05
       74195     1.98365     1.96461 9.83052e-05
       74196     1.98368     1.96461 9.83042e-05
       74197     1.98368     1.96461 9.83032e-05
       74198     1.98367     1.96461 9.83022e-05
       74199     1.98364     1.96461 9.83013e-05
       74200     1.98359     1.96461 9.83003e-05
       74201     1.98354     1.96461 9.82993e-05
       74202     1.98347     1.96461 9.82983e-05
       74203     1.98339     1.96462 9.82973e-05
       74204     1.98331     1.96462 9.82963e-05
       74205     1.98322     1.96462 9.82953e-05
       74206     1.98312     1.96462 9.82943e-05
       74207     1.98302     1.96462 9.82932e-05
       74208     1.98291     1.96462 9.82922e-05
       74209      1.9828     1.96462 9.82912e-05
       74210     1.98268     1.96462 9.82902e-05
       74211     1.98255     1.96462 9.82892e-05
       74212     1.98242     1.96462 9.82881e-05
       74213     1.98227     1.96462 9.82871e-05
       74214     1.98212     1.96462 9.82861e-05
       74215     1.98195     1.96462  9.8285e-05
       74216     1.98178     1.96462  9.8284e-05
       74217     1.98159     1.96462 9.82829e-05
       74218     1.98138     1.96462 9.82818e-05
       74219     1.98116     1.96462 9.82808e-05
       74220     1.98093     1.96462 9.82797e-05
       74221     1.98067     1.96462 9.82786e-05
       74222      1.9804     1.96462 9.82775e-05
       74223     1.98011     1.96462 9.82764e-05
       74224     1.97981     1.96462 9.82753e-05
       74225     1.97948     1.96462 9.82742e-05
       74226     1.97914     1.96462  9.8273e-05
       74227     1.97878     1.96462 9.82719e-05
       74228      1.9784     1.96462 9.82707e-05
       74229       1.978     1.96462 9.82696e-05
       74230     1.97759     1.96462 9.82684e-05
       74231     1.97717     1.96462 9.82672e-05
       74232     1.97673     1.96462 9.82661e-05
       74233     1.97628     1.96462 9.82649e-05
       74234     1.97583     1.96462 9.82636e-05
       74235     1.97536     1.96462 9.82624e-05
       74236      1.9749     1.96462 9.82612e-05
       74237     1.97443     1.96462   9.826e-05
       74238     1.97396     1.96462 9.82587e-05
       74239      1.9735     1.96462 9.82575e-05
       74240     1.97304     1.96462 9.82562e-05
       74241     1.97259     1.96462  9.8255e-05
       74242     1.97215     1.96462 9.82537e-05
       74243     1.97173     1.96462 9.82524e-05
       74244     1.97132     1.96462 9.82511e-05
       74245     1.97093     1.96462 9.82498e-05
       74246     1.97056     1.96462 9.82485e-05
       74247     1.97022     1.96462 9.82473e-05
       74248      1.9699     1.96462  9.8246e-05
       74249      1.9696     1.96462 9.82447e-05
       74250     1.96933     1.96462 9.82434e-05
       74251     1.96909     1.96462  9.8242e-05
       74252     1.96888     1.96462 9.82407e-05
       74253      1.9687     1.96462 9.82394e-05
       74254     1.96855     1.96462 9.82381e-05
       74255     1.96843     1.96462 9.82368e-05
       74256     1.96834     1.96462 9.82355e-05
       74257     1.96828     1.96462 9.82342e-05
       74258     1.96824     1.96462 9.82329e-05
       74259     1.96823     1.96462 9.82316e-05
       74260     1.96825     1.96462 9.82303e-05
       74261     1.96829     1.96462 9.82289e-05
       74262     1.96835     1.96462 9.82276e-05
       74263     1.96842     1.96462 9.82263e-05
       74264     1.96852     1.96462  9.8225e-05
       74265     1.96863     1.96462 9.82237e-05
       74266     1.96875     1.96462 9.82224e-05
       74267     1.96888     1.96462 9.82211e-05
       74268     1.96902     1.96462 9.82198e-05
       74269     1.96915     1.96462 9.82185e-05
       74270     1.96929     1.96462 9.82172e-05
       74271     1.96943     1.96462 9.82159e-05
       74272     1.96956     1.96462 9.82146e-05
       74273     1.96968     1.96462 9.82133e-05
       74274     1.96979     1.96462  9.8212e-05
       74275     1.96988     1.96462 9.82107e-05
       74276     1.96996     1.96462 9.82094e-05
       74277     1.97002     1.96463 9.82081e-05
       74278     1.97006     1.96463 9.82068e-05
       74279     1.97008     1.96463 9.82055e-05
       74280     1.97007     1.96463 9.82042e-05
       74281     1.97003     1.96463 9.82029e-05
       74282     1.96996     1.96463 9.82016e-05
       74283     1.96987     1.96463 9.82003e-05
       74284     1.96974     1.96463  9.8199e-05
       74285     1.96959     1.96463 9.81977e-05
       74286      1.9694     1.96463 9.81964e-05
       74287     1.96917     1.96463 9.81951e-05
       74288     1.96892     1.96463 9.81938e-05
       74289     1.96863     1.96463 9.81925e-05
       74290     1.96831     1.96463 9.81912e-05
       74291     1.96795     1.96463 9.81899e-05
       74292     1.96757     1.96463 9.81886e-05
       74293     1.96715     1.96463 9.81873e-05
       74294     1.96671     1.96463  9.8186e-05
       74295     1.96623     1.96463 9.81846e-05
       74296     1.96572     1.96463 9.81833e-05
       74297     1.96519     1.96463  9.8182e-05
       74298     1.96464     1.96463 9.81807e-05
       74299     1.96406     1.96463 9.81793e-05
       74300     1.96345     1.96463  9.8178e-05
       74301     1.96283     1.96463 9.81767e-05
       74302     1.96219     1.96463 9.81754e-05
       74303     1.96153     1.96463 9.81741e-05
       74304     1.96085     1.96463 9.81728e-05
       74305     1.96016     1.96463 9.81715e-05
       74306     1.95946     1.96463 9.81702e-05
       74307     1.95874     1.96463 9.81689e-05
       74308     1.95802     1.96463 9.81676e-05
       74309     1.95729     1.96463 9.81663e-05
       74310     1.95656     1.96463 9.81651e-05
       74311     1.95583     1.96463 9.81638e-05
       74312     1.95509     1.96463 9.81626e-05
       74313     1.95437     1.96463 9.81614e-05
       74314     1.95365     1.96462 9.81602e-05
       74315     1.95294     1.96462  9.8159e-05
       74316     1.95225     1.96462 9.81578e-05
       74317     1.95157     1.96462 9.81566e-05
       74318     1.95092     1.96462 9.81555e-05
       74319     1.95031     1.96462 9.81543e-05
       74320     1.94972     1.96462 9.81532e-05
       74321     1.94918     1.96462 9.81521e-05
       74322     1.94869     1.96462  9.8151e-05
       74323     1.94824     1.96462   9.815e-05
       74324     1.94786     1.96462 9.81489e-05
       74325     1.94754     1.96462 9.81478e-05
       74326      1.9473     1.96462 9.81468e-05
       74327     1.94712     1.96462 9.81458e-05
       74328     1.94703     1.96462 9.81447e-05
       74329     1.94702     1.96462 9.81437e-05
       74330      1.9471     1.96462 9.81427e-05
       74331     1.94726     1.96462 9.81416e-05
       74332     1.94752     1.96462 9.81406e-05
       74333     1.94786     1.96462 9.81395e-05
       74334     1.94829     1.96462 9.81384e-05
       74335      1.9488     1.96462 9.81373e-05
       74336      1.9494     1.96462 9.81362e-05
       74337     1.95006     1.96462 9.81351e-05
       74338      1.9508     1.96462  9.8134e-05
       74339      1.9516     1.96462 9.81328e-05
       74340     1.95245     1.96462 9.81316e-05
       74341     1.95335     1.96462 9.81304e-05
       74342     1.95428     1.96462 9.81292e-05
       74343     1.95524     1.96462  9.8128e-05
       74344     1.95622     1.96462 9.81267e-05
       74345     1.95721     1.96462 9.81254e-05
       74346      1.9582     1.96462 9.81241e-05
       74347     1.95918     1.96462 9.81229e-05
       74348     1.96015     1.96462 9.81216e-05
       74349     1.96109     1.96462 9.81202e-05
       74350       1.962     1.96462 9.81189e-05
       74351     1.96287     1.96462 9.81176e-05
       74352      1.9637     1.96462 9.81163e-05
       74353     1.96449     1.96462  9.8115e-05
       74354     1.96522     1.96462 9.81137e-05
       74355     1.96589     1.96462 9.81123e-05
       74356     1.96651     1.96462  9.8111e-05
       74357     1.96707     1.96462 9.81097e-05
       74358     1.96757     1.96462 9.81084e-05
       74359     1.96801     1.96462 9.81071e-05
       74360     1.96838     1.96462 9.81058e-05
       74361     1.96869     1.96462 9.81045e-05
       74362     1.96894     1.96462 9.81032e-05
       74363     1.96912     1.96462 9.81019e-05
       74364     1.96925     1.96462 9.81006e-05
       74365     1.96932     1.96462 9.80993e-05
       74366     1.96934     1.96462  9.8098e-05
       74367     1.96929     1.96462 9.80967e-05
