#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       64050     1.94474     1.96532 0.000122235
       64051     1.94565     1.96532 0.000122234
       64052     1.94653     1.96531 0.000122232
       64053     1.94738     1.96531 0.000122231
       64054      1.9482     1.96531 0.000122229
       64055     1.94899     1.96531 0.000122228
       64056     1.94974     1.96531 0.000122226
       64057     1.95047     1.96531 0.000122224
       64058     1.95117     1.96531 0.000122222
       64059     1.95183     1.96531 0.000122221
       64060     1.95247     1.96531 0.000122219
       64061     1.95308     1.96531 0.000122217
       64062     1.95366     1.96531 0.000122215
       64063     1.95421     1.96531 0.000122214
       64064     1.95473     1.96531 0.000122212
       64065     1.95523     1.96531  0.00012221
       64066      1.9557     1.96531 0.000122208
       64067     1.95614     1.96531 0.000122206
       64068     1.95656     1.96531 0.000122205
       64069     1.95696     1.96531 0.000122203
       64070     1.95733     1.96531 0.000122201
       64071     1.95768     1.96531 0.000122199
       64072     1.95801     1.96531 0.000122197
       64073     1.95831     1.96531 0.000122195
       64074      1.9586     1.96531 0.000122193
       64075     1.95886     1.96531 0.000122192
       64076     1.95911     1.96531  0.00012219
       64077     1.95933     1.96531 0.000122188
       64078     1.95954     1.96531 0.000122186
       64079     1.95972     1.96531 0.000122184
       64080     1.95989     1.96531 0.000122182
       64081     1.96005     1.96531  0.00012218
       64082     1.96018     1.96531 0.000122178
       64083      1.9603     1.96531 0.000122177
       64084     1.96041     1.96531 0.000122175
       64085      1.9605     1.96531 0.000122173
       64086     1.96057     1.96531 0.000122171
       64087     1.96063     1.96531 0.000122169
       64088     1.96067     1.96531 0.000122167
       64089     1.96071     1.96531 0.000122165
       64090     1.96072     1.96531 0.000122163
       64091     1.96073     1.96531 0.000122162
       64092     1.96072     1.96531  0.00012216
       64093      1.9607     1.96531 0.000122158
       64094     1.96067     1.96531 0.000122156
       64095     1.96062     1.96531 0.000122154
       64096     1.96057     1.96531 0.000122152
       64097      1.9605     1.96531  0.00012215
       64098     1.96043     1.96531 0.000122148
       64099     1.96034     1.96531 0.000122146
       64100     1.96024     1.96531 0.000122145
       64101     1.96014     1.96531 0.000122143
       64102     1.96002     1.96531 0.000122141
       64103     1.95989     1.96531 0.000122139
       64104     1.95976     1.96531 0.000122137
       64105     1.95961     1.96531 0.000122135
       64106     1.95946     1.96531 0.000122133
       64107      1.9593     1.96531 0.000122131
       64108     1.95913     1.96531  0.00012213
       64109     1.95895     1.96531 0.000122128
       64110     1.95876     1.96531 0.000122126
       64111     1.95857     1.96531 0.000122124
       64112     1.95836     1.96531 0.000122122
       64113     1.95815     1.96531  0.00012212
       64114     1.95793     1.96531 0.000122118
       64115      1.9577     1.96531 0.000122117
       64116     1.95747     1.96531 0.000122115
       64117     1.95722     1.96531 0.000122113
       64118     1.95697     1.96531 0.000122111
       64119     1.95671     1.96531 0.000122109
       64120     1.95644     1.96531 0.000122107
       64121     1.95617     1.96531 0.000122106
       64122     1.95588     1.96531 0.000122104
       64123     1.95559     1.96531 0.000122102
       64124     1.95529     1.96531   0.0001221
       64125     1.95498     1.96531 0.000122098
       64126     1.95466     1.96531 0.000122097
       64127     1.95433     1.96531 0.000122095
       64128     1.95399     1.96531 0.000122093
       64129     1.95365     1.96531 0.000122091
       64130     1.95329     1.96531  0.00012209
       64131     1.95293     1.96531 0.000122088
       64132     1.95255      1.9653 0.000122086
       64133     1.95217      1.9653 0.000122084
       64134     1.95177      1.9653 0.000122083
       64135     1.95137      1.9653 0.000122081
       64136     1.95095      1.9653 0.000122079
       64137     1.95052      1.9653 0.000122077
       64138     1.95009      1.9653 0.000122076
       64139     1.94964      1.9653 0.000122074
       64140     1.94918      1.9653 0.000122072
       64141     1.94871      1.9653 0.000122071
       64142     1.94823      1.9653 0.000122069
       64143     1.94774      1.9653 0.000122068
       64144     1.94724      1.9653 0.000122066
       64145     1.94673      1.9653 0.000122065
       64146      1.9462      1.9653 0.000122063
       64147     1.94567      1.9653 0.000122061
       64148     1.94513      1.9653  0.00012206
       64149     1.94458      1.9653 0.000122058
       64150     1.94402      1.9653 0.000122057
       64151     1.94345      1.9653 0.000122056
       64152     1.94287      1.9653 0.000122054
       64153     1.94229      1.9653 0.000122053
       64154      1.9417      1.9653 0.000122051
       64155      1.9411      1.9653  0.00012205
       64156     1.94051      1.9653 0.000122049
       64157      1.9399      1.9653 0.000122048
       64158      1.9393      1.9653 0.000122046
       64159      1.9387      1.9653 0.000122045
       64160     1.93809      1.9653 0.000122044
       64161     1.93749      1.9653 0.000122043
       64162      1.9369      1.9653 0.000122042
       64163      1.9363     1.96529 0.000122041
       64164     1.93572     1.96529  0.00012204
       64165     1.93514     1.96529 0.000122039
       64166     1.93458     1.96529 0.000122038
       64167     1.93402     1.96529 0.000122037
       64168     1.93348     1.96529 0.000122036
       64169     1.93296     1.96529 0.000122035
       64170     1.93245     1.96529 0.000122034
       64171     1.93197     1.96529 0.000122033
       64172      1.9315     1.96529 0.000122033
       64173     1.93105     1.96529 0.000122032
       64174     1.93063     1.96529 0.000122031
       64175     1.93023     1.96529 0.000122031
       64176     1.92986     1.96529  0.00012203
       64177     1.92951     1.96529 0.000122029
       64178     1.92919     1.96529 0.000122029
       64179     1.92889     1.96529 0.000122028
       64180     1.92863     1.96529 0.000122027
       64181     1.92839     1.96529 0.000122027
       64182     1.92818     1.96528 0.000122026
       64183     1.92799     1.96528 0.000122026
       64184     1.92784     1.96528 0.000122025
       64185     1.92771     1.96528 0.000122025
       64186      1.9276     1.96528 0.000122024
       64187     1.92752     1.96528 0.000122024
       64188     1.92747     1.96528 0.000122023
       64189     1.92743     1.96528 0.000122023
       64190     1.92742     1.96528 0.000122022
       64191     1.92742     1.96528 0.000122022
       64192     1.92745     1.96528 0.000122022
       64193     1.92749     1.96528 0.000122021
       64194     1.92754     1.96528 0.000122021
       64195     1.92761     1.96528  0.00012202
       64196     1.92769     1.96528  0.00012202
       64197     1.92778     1.96528 0.000122019
       64198     1.92787     1.96528 0.000122019
       64199     1.92797     1.96527 0.000122018
       64200     1.92808     1.96527 0.000122018
       64201     1.92819     1.96527 0.000122017
       64202      1.9283     1.96527 0.000122016
       64203     1.92841     1.96527 0.000122016
       64204     1.92851     1.96527 0.000122015
       64205     1.92862     1.96527 0.000122015
       64206     1.92872     1.96527 0.000122014
       64207     1.92882     1.96527 0.000122014
       64208     1.92891     1.96527 0.000122013
       64209     1.92899     1.96527 0.000122012
       64210     1.92906     1.96527 0.000122012
       64211     1.92913     1.96527 0.000122011
       64212     1.92919     1.96527 0.000122011
       64213     1.92923     1.96527  0.00012201
       64214     1.92927     1.96527 0.000122009
       64215      1.9293     1.96527 0.000122009
       64216     1.92932     1.96527 0.000122008
       64217     1.92932     1.96526 0.000122008
       64218     1.92932     1.96526 0.000122007
       64219      1.9293     1.96526 0.000122006
       64220     1.92927     1.96526 0.000122006
       64221     1.92923     1.96526 0.000122005
       64222     1.92918     1.96526 0.000122005
       64223     1.92912     1.96526 0.000122004
       64224     1.92905     1.96526 0.000122003
       64225     1.92897     1.96526 0.000122003
       64226     1.92887     1.96526 0.000122002
       64227     1.92877     1.96526 0.000122002
       64228     1.92866     1.96526 0.000122001
       64229     1.92853     1.96526    0.000122
       64230      1.9284     1.96526    0.000122
       64231     1.92826     1.96526 0.000121999
       64232     1.92811     1.96526 0.000121999
       64233     1.92795     1.96526 0.000121998
       64234     1.92778     1.96526 0.000121998
       64235      1.9276     1.96525 0.000121997
       64236     1.92742     1.96525 0.000121997
       64237     1.92723     1.96525 0.000121996
       64238     1.92703     1.96525 0.000121996
       64239     1.92683     1.96525 0.000121995
       64240     1.92662     1.96525 0.000121995
       64241      1.9264     1.96525 0.000121995
       64242     1.92618     1.96525 0.000121994
       64243     1.92595     1.96525 0.000121994
       64244     1.92572     1.96525 0.000121994
       64245     1.92548     1.96525 0.000121993
       64246     1.92524     1.96525 0.000121993
       64247       1.925     1.96525 0.000121993
       64248     1.92475     1.96525 0.000121992
       64249      1.9245     1.96525 0.000121992
       64250     1.92425     1.96525 0.000121992
       64251     1.92399     1.96524 0.000121992
       64252     1.92374     1.96524 0.000121991
       64253     1.92348     1.96524 0.000121991
       64254     1.92322     1.96524 0.000121991
       64255     1.92296     1.96524 0.000121991
       64256     1.92269     1.96524 0.000121991
       64257     1.92243     1.96524 0.000121991
       64258     1.92217     1.96524 0.000121991
       64259     1.92191     1.96524 0.000121991
       64260     1.92165     1.96524 0.000121991
       64261     1.92139     1.96524 0.000121991
       64262     1.92113     1.96524 0.000121991
       64263     1.92088     1.96524 0.000121991
       64264     1.92062     1.96524 0.000121991
       64265     1.92037     1.96524 0.000121991
       64266     1.92012     1.96523 0.000121991
       64267     1.91988     1.96523 0.000121991
       64268     1.91964     1.96523 0.000121991
       64269      1.9194     1.96523 0.000121992
       64270     1.91917     1.96523 0.000121992
